Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar radiation
-0.6443909547364286,-1.3387757841440693,0.20375841021911764,1.2724769756110765,-0.970546420347786,-1.1320420615021185,-0.3294294139873976,0.3896440993886597,-0.6555216000197093,-0.18087367670207258,0.49052460934444003,2.2112042067886657,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.2002007249674693,1.1870770505615458,-0.007944016100120715,2.774472525176411,1.111157898244106,1.5067024987214848
0.16888685947960397,-0.8807602103853985,-0.30442853576724654,0.14514886191448906,-0.1878508008337472,-0.2007940070371907,-0.41737939431962556,-0.2420881421596706,-0.6719657877619758,-0.16082202306801624,0.523562286720658,2.107634285403076,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.19497593097068833,1.1870770505615458,0.5090016381416965,-0.3154977245363671,-0.5437688676312422,1.2201129996752984
0.13500028388726884,-0.2561935188963029,-0.5866185403844701,-0.4083885379041464,0.02832806881010124,0.047824827915138396,-0.3862036963173958,-1.4501138374864433,-0.6444173292087257,-0.19865787327624615,0.43730596373761366,2.1426865338523364,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.2128734204371952,0.6515231138236109,0.8368208335147136,-0.5267343061291196,-0.7244997839803048,1.206762926253432
0.30443316184894215,-0.4643824160593348,0.23444405264651674,1.4072528588726032,-0.47552109359043926,-0.8929692587760547,-0.1704901961400985,1.2914508581258957,-0.698174637039823,-0.19786770685567218,0.38523796968464097,1.968787672279394,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.18652618784843547,1.9884244225694938,0.382917332229163,-0.2979137303146023,0.9288237237661404,1.1914788481747243
0.4060928886259464,-0.5476579749245473,-0.07017805254798114,0.5949982193540566,-0.5605250232197523,-0.5539322834427524,-0.39905688036581166,1.2783068973365879,-0.747499349982179,-0.23743232392349434,0.5900542034176499,2.132329371370423,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.2104924741979176,0.11795271018477126,1.8076699890420813,-0.49481168574665413,-0.5500361494078629,1.1974790202608994
0.16888685947960397,0.20182205486236787,-0.2260704243406107,0.07873952245061512,-0.46512940762761,0.02315651399601698,-0.4341780738931644,-0.21968917168171176,-0.8732345363116755,-0.23603230432459116,0.6951645340589188,2.1196004125032157,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.22134804882919637,-0.685378194922131,0.6350859440544091,-0.13338832129166367,-0.812241728852995,1.2304748765410185
-0.03443259407440448,-0.2561935188963029,0.36064220006846076,1.165730018762807,-0.7209453173080336,-0.4011885169393789,-0.6498980747498975,1.7457682523700588,-0.6100119325559193,-0.09411740965504974,0.508115441151489,2.1202642501057047,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.22152265181317282,0.6515231138236109,-1.9370338965637104,-0.9128003403386892,-0.8466389032549132,1.1735496641998464
-0.1360923208514087,0.03527093713194146,0.023404131260940545,0.561179054515891,-0.6599448887054377,-0.7262688538944725,-0.4917537649742763,-0.4493624731935943,-0.7938697933869602,-0.17455689840987085,0.6190244956149809,2.3085964871420934,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.22261787383534115,-1.4887091000288923,-1.0292268939926092,-0.1724876305909821,0.2205480076385033,1.2077752231905698
-0.4749580767747553,-1.5469646813071012,0.18347882261803397,0.8775138606101459,-1.1268399752820326,-0.6445926033203592,-0.38808594092114906,-0.31797786502132486,-0.8484955044455227,-0.23499846750190737,0.605562776531378,2.17893222057565,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.221818499052421,-1.7564860683978598,-0.4618475173856712,2.7038857698482697,2.8552112410125603,1.2764550636406788
0.3383197374412773,-0.13128018059848345,-0.47256307629468836,-0.434193178034226,-0.1614121141764174,-0.18948314015861767,-0.4813926951042842,-0.5622792188774143,-0.6537892762019235,-0.21201465068294942,0.5731294560212011,2.1903844321247425,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.21541338043301186,0.6515231138236109,1.1520315982962264,-0.037613084307764305,1.03937565929095,1.2008997650249413
-0.03443259407440448,-0.9223979898180056,0.10092704538645683,0.4683505784482498,-0.7253073672002207,-0.21250497981146985,-0.6040470724986696,0.16044344060960544,-0.8118649509036008,-0.22852795742143842,0.577745617561318,1.9582988041369565,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.22261787383534115,-1.4887091000288923,0.04248970626500018,0.37651800779350614,0.7270318256328521,1.201725227498603
0.3383197374412773,-1.5886024607397067,-0.21049512072097148,-0.02008263258535997,-0.3007314233579152,-1.0411035717742267,-0.6618813069933346,1.0548381686615216,-0.718733791190438,-0.25363103651106217,0.49251565837627065,2.2341240204884847,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.20920306135001063,1.4548540189305132,1.3537664877565307,-0.15491101220571965,-0.4104798168238085,1.227218318936093
0.6094123421799549,-0.17291796003109045,0.08173915123416688,0.35266996128756695,-0.6416234231570325,-0.2067482980703383,-0.6750821610701568,0.5427493947596871,-0.8434553156830654,-0.2580804686259766,0.6423751730546129,2.0729080454774733,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.22261787383534115,-1.2209321316600659,0.4081341934116339,-0.10007904364674337,-0.021106717608872307,1.2100024995395853
0.0333405571102646,0.11854649599715392,-0.08369716171876587,0.330992560689368,-0.5323880804529513,-0.11635743832548533,-0.3887810345719321,0.8447540891097418,-0.8922365598965621,-0.24634186472222375,0.6066226225120115,1.9883396187713778,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.216174520739374,-0.685378194922131,1.1898568900700222,-0.7358392709726735,-0.8213511500399436,1.18206246032158
0.3383197374412773,-0.048004621733271004,-0.03658465756500351,0.8316019657721343,-0.4876989205223707,-0.4856824260677863,-0.539016081069274,0.24212446585087544,-0.7725865497116339,-0.13016124774136445,0.5068919067677969,2.185657276691817,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.2207442736518994,-0.14982425818419617,-1.2687870752265304,-0.8534691115132377,-0.8051728180119226,1.1785454679925043
0.30443316184894215,-0.048004621733271004,-0.40599536202951697,-0.12992710582051994,-0.15452487791335373,0.015063896402616494,-0.3762873564768701,-1.6129408347627827,-0.8367598054354977,-0.1487444159150897,0.6056434227540453,2.1144264997845545,-0.3086841503318782,-0.27786891719995394,-0.24089684931330285,-0.22261787383534115,-0.41760122655316356,-0.2727210585166918,-0.7797697531810759,-0.7207102647665341,1.187139790699539
-0.2038654720360778,-1.3804135635766748,2.440684041850509,1.569358667390308,-1.8103628117883532,-0.36584503297036636,0.968947008017298,-1.5143725346331889,2.1399507812713927,1.9836870185652298,2.429008312422122,2.4242502038815834,1.4584824970981443,-0.06098611471949792,0.26194701481240795,1.4096343020586273,1.1870770505615458,-0.007944016100120715,2.774472525176411,1.111157898244106,1.4946964915635474
-0.03443259407440448,-0.5892957543571542,2.0554536759238675,1.2381841581731194,-1.127015834598847,0.18815633354317512,0.7660289720529154,-0.9502811299738031,1.980082255811594,1.9185788821077157,2.351938348498993,2.2489201795361256,1.8642583320839907,-0.050371031308000636,-0.013324734500660919,1.4910551467743254,1.1870770505615458,0.5090016381416965,-0.3154977245363671,-0.5437688676312422,1.2076914309472335
-0.1360923208514087,-0.006366842300664032,2.071493154365957,0.9266182115757851,-1.0888136028564293,0.2753760119743811,0.47930291191884256,-0.09384074371478113,2.0053815946430986,2.0000148454818722,2.439680206087756,2.1966571151964716,1.7581100683197837,-0.07279995490222878,-0.1205946131540197,2.2040697771517266,0.6515231138236109,0.8368208335147136,-0.5267343061291196,-0.7244997839803048,1.1943470181919587
0.2705465862566082,-0.08964240116587797,2.3970585185265625,1.5521183636670377,-1.1172473306197415,-0.12712827241498803,1.0415684190942172,-0.578559518284467,1.8514302409255994,1.586332859243366,1.982397992653841,2.271971515817164,0.9264465173847604,-0.11883053184029128,0.125050399206992,1.6471044226089318,1.9884244225694938,0.382917332229163,-0.2979137303146023,0.9288237237661404,1.1789802795394375
-0.2716386232207469,-0.2561935188963029,2.212267007985664,1.0071619927915814,-1.138200300371802,0.01565262049525295,0.4379480152272038,-0.218637814463026,2.0857662698052084,1.850667970750425,2.1834408868543322,2.463141111953266,2.555370675075852,-0.11417820329411463,-0.19304641643782933,2.553643762223716,0.11795271018477126,1.8076699890420813,-0.49481168574665413,-0.5500361494078629,1.1849442196490283
0.10111370829493489,0.20182205486236787,1.990771685796561,0.8239891053059499,-1.206126554213588,0.13904984657112168,0.46718777075814893,-0.0363414633293268,1.874859522566471,1.8681276528778183,2.2159697599544796,2.1581883521838634,2.429827875171174,-0.2023514286127137,-0.03368410537179166,3.1533126362257606,-0.685378194922131,0.6350859440544091,-0.13338832129166367,-0.812241728852995,1.2179378102711143
-0.3732983499977511,-0.33946907776151536,2.457964837185962,1.3100644897654132,-1.4474450425108052,0.12698745054693397,0.8014085496068581,0.2788570908209187,1.8664854801468564,1.9963786808421062,2.407419819030457,2.324014725790584,0.2530523925868749,-0.18219638264504892,0.6699016081417696,1.5290518607717705,0.6515231138236109,-1.9370338965637104,-0.9128003403386892,-0.8466389032549132,1.1610737451879127
-0.2038654720360778,-0.21455573946369594,2.274018814561555,1.1329854378337998,-1.4612236778770067,0.04960778761083539,0.7854728714123607,-0.4854030862462023,2.1479561626922927,1.8859208128309422,2.2043453894188136,2.3331674533001485,1.3817007533848296,-0.21637197230997918,0.46787572917495546,2.2319769620105157,-1.4887091000288923,-1.0292268939926092,-0.1724876305909821,0.2205480076385033,1.195098880404946
0.13500028388726884,-0.33946907776151536,2.5016674149167226,1.3345671093236138,-1.5919007105148135,-0.09459652075608554,0.8486396529395033,-0.7878048670435784,2.202583181501658,1.8146119512661998,2.2186016358391685,2.2421931811873237,0.46790175618373325,-0.2046160723175527,0.533365653023491,0.8583493982482368,-0.9531551632910984,-2.088335063658894,-0.20174757399607485,-0.6178102430387614,1.2252911066153638
-0.8477104082904359,-1.21386244584625,2.259810172594198,1.3081239779680063,-1.7519190768801496,-0.27188898541575984,1.3713314886584123,-1.118663673421642,2.0201795924781147,1.8509075395288483,2.0949544619331433,2.276990710602571,3.173991697308699,-0.22214318023737495,0.9447584554019,2.5909552143406365,-1.7564860683978598,-0.4618475173856712,2.7038857698482697,2.8552112410125603,1.2625592124461043
-0.1360923208514087,0.16018427542976088,1.8837408499126425,0.6969575360636004,-1.024764104108474,0.1613434378243213,0.4279946953913053,0.03750116333988985,1.9579711265059294,1.9176921403915104,2.1991582021724043,2.349904352487804,2.5174315764062025,-0.13504112294552548,-0.17867147727484944,3.171884151968747,-0.14982425818419617,1.1772484594786972,-0.6116818151274693,-0.4641889641420582,1.1954725470129044
-0.16997889644374264,-0.9223979898180056,2.0701140894645724,1.2551688570058745,-1.4591908886334557,-0.07286713045943567,0.6917668528860239,-0.28085511864465723,2.003605835356452,1.9831486331892771,2.3495371743630327,2.4202021333733232,1.0991614507717635,-0.12843536017075782,0.033919881788786944,1.7823080716777888,0.11795271018477126,-0.04576930787391659,1.2953038333902245,-0.4861973257297263,1.3351093301869232
0.20277343507193793,0.24345983429497337,1.964971616781281,0.7692395332652529,-1.176642026368805,0.158493953304181,0.3498370957956219,-0.278693822301596,2.001191311615537,1.903194243429304,2.232994578382467,2.3014661292629763,2.5472010120282245,-0.08186646620224589,-0.17912317970714334,3.1472356369015775,0.6515231138236109,1.1520315982962264,-0.037613084307764305,1.03937565929095,1.1881985115959206
-0.0005460184820693341,-0.2561935188963029,2.1270346838624437,1.058291362972931,-1.2755817144547388,0.16156817624146666,0.7353118858411084,-0.21394384787271836,2.0767186676888674,1.973746612016478,2.1391126199353945,2.3488881946814404,1.7460572307842235,-0.20883408118350855,0.1029638554165372,2.0265350408433367,-0.9531551632910984,-0.8148835739409799,-0.5698608221587584,-0.4680513587253244,1.1812471875115826
0.2705465862566082,-0.42274463662672784,2.1059824395595026,1.1520222807410707,-1.2085076056929256,0.1387742610654534,0.5679358396385022,-0.194771150869797,1.9532277858368303,1.996496177119515,2.313814648803423,2.383655384671745,0.8624571239593881,-0.153807001677924,0.2209965687423722,1.1523547630013569,0.11795271018477126,-0.6887992680284465,-0.5868547494603299,-0.2951909822817855,1.2016448325828206
-0.44107150118242017,-0.9223979898180056,2.0418630533404314,1.084511231141774,-1.2431296019914295,0.09654856782214805,1.1125126433333723,-0.17928322737567995,1.7129819365886545,1.4494816293053416,1.6303236257487224,2.058599561940391,3.283026816854613,-0.22707208006532595,0.5638061525728211,2.5919490431755308,-1.4887091000288923,0.04248970626500018,0.37651800779350614,0.7270318256328521,1.1886684257689106
-0.1360923208514087,-1.2971380047114625,2.174692374801972,0.9538730211020225,-1.192165818716518,0.0370902395835269,-0.013141014647670243,-0.811085746311488,2.0474968701705154,1.9212344461449353,2.2965787942558604,2.3560706505629834,2.0183959422475084,-0.0842903966265455,-0.18322935046669353,1.889557382890826,1.4548540189305132,1.3537664877565307,-0.15491101220571965,-0.4104798168238085,1.2147163552922458
0.37220631303361124,-0.13128018059848345,2.0373696135255575,0.8674565821484458,-1.1534805665751224,0.06843919688362184,0.5262998575993528,-0.1765423597338023,1.7370880586421393,1.7050541716470002,1.8062658178450197,2.0697636424821804,3.2490716845639405,-0.22608664760616745,0.19005327518469806,2.4774290908462757,-1.2209321316600659,0.4081341934116339,-0.10007904364674337,-0.021106717608872307,1.1972752014786512
0.0333405571102646,-0.7142090926549737,2.163797604982439,1.3027009767107238,-1.4162124113034988,-0.024761416870690296,0.5064584182949394,-0.4079545563503735,2.019935523090567,2.076836586388891,2.3871397961115353,2.3477539029630825,1.3025742335531778,-0.10825237669521905,0.35074089346308973,1.08283811610257,0.6515231138236109,-0.6761908374371214,0.24377507825948705,0.3698696397349668,1.2640685975386727
-0.1360923208514087,-0.4643824160593348,2.5040629658581404,1.5702590237202874,-1.6215367236964011,-0.3231923081638402,1.5676958101739542,-2.1453295027626256,2.2043764366798255,2.0452391013058233,2.4256014401337453,2.4409246849659514,1.3708723175640776,-0.06077018125515714,0.25423540160964325,1.6250676417122478,1.4548540189305132,0.1559655815863878,1.5614977727624946,2.528292333455344,1.3536782738415054
-0.23775204762841173,0.16018427542976088,2.077605793732525,0.9696464642602223,-1.0712251727817415,0.3240411690745642,0.5746889449586241,-0.03845527918747419,1.940764210116243,1.8458242850104474,2.44772403209452,2.2032264384832336,2.2004019269181563,-0.10839591545977745,-0.09993543205148382,3.058491004480522,0.11795271018477126,0.6098690828719383,-0.6559737133244902,-0.5015011533238001,1.184545642397673
0.0333405571102646,0.20182205486236787,2.0309883383226093,0.7941250391584622,-1.0388948061603311,0.12495242418023039,0.5020591360978282,0.2510826211077041,1.7590424052569034,1.8665505804995255,2.02484706135782,2.253228521157344,2.667387493553806,-0.1857113605417243,0.013530074356070463,2.381986731807834,-0.685378194922131,1.1898568900700222,-0.7358392709726735,-0.8213511500399436,1.1695604966777349
-0.0005460184820693341,0.03527093713194146,2.251452924224523,1.2313881913550573,-1.3110254374645545,0.11892394903708531,0.7129959879052674,-0.0010694305276774442,1.9772535001140759,1.9520587037801331,2.236529118074052,2.2888920913082527,0.7762301859346801,-0.18184871638777766,0.3974988001292462,0.8959062941097184,-0.14982425818419617,-1.2687870752265304,-0.8534691115132377,-0.8051728180119226,1.1660808703137555
-0.2038654720360778,0.03527093713194146,2.1913319283847192,1.1710309554205451,-1.2770317956853294,0.13051767394888703,0.7152532607103206,-0.023645637160475505,1.976107419059356,1.9651295984017225,2.2206558083568555,2.3270247724554043,0.5599710965191042,-0.18708666975933444,0.2030212989616508,1.150491495313528,-0.41760122655316356,-1.0418353245837553,-0.8219742896479123,-0.7564191958193731,1.1636441145159002
0.20277343507193793,0.11854649599715392,1.9441716468173544,0.940064084493068,-1.0850405913888062,0.2910277077002924,0.6166585541023604,-0.10518494668600317,1.9451638315425457,1.7885488800143978,2.2037928211585633,2.325125320678809,1.9275239226321488,-0.18053119552618993,0.004646295275707384,2.3154249595876872,-0.41760122655316356,-0.2727210585166918,-0.7797697531810759,-0.7207102647665341,1.1747318089626941
-2.033740554022149,-1.0473113281158235,2.564575567482638,1.5704155181290216,-1.9769687726367793,-0.6274617274353718,1.5563965264811859,-1.4960886353534546,2.1224400811735413,1.8473650562827704,1.6818611172100206,1.8964083513278236,5.508704590007884,5.038467934884544,-0.23521211349936114,-0.1543276516512724,1.1870770505615458,-0.007944016100120715,2.774472525176411,1.111157898244106,1.4813871814343316
-1.0171432862521093,-0.006366842300664032,1.7775275306469767,1.4636602129613805,-1.2463925380456469,-0.08001288228006839,1.6436455762255626,-0.783037370377895,2.013805626404095,1.6500022441183766,1.3083471654816825,1.6493006205492566,6.046027178725834,4.477361386408232,-0.2357127884583387,-0.16944289782397753,1.1870770505615458,0.5090016381416965,-0.3154977245363671,-0.5437688676312422,1.1939235302972064
-0.8815969838827711,-0.2561935188963029,1.620063456898291,1.2635130603328866,-1.2362151418570142,0.007605334990309518,1.3120928197099415,-0.6195989107230678,1.820426100011067,1.6671292895808696,1.4956017760506934,1.8188482123837797,5.7684210688653055,6.230697027833075,-0.23760419723167397,-0.1725331521799024,0.6515231138236109,0.8368208335147136,-0.5267343061291196,-0.7244997839803048,1.1805870438665562
-0.8477104082904359,-0.33946907776151536,1.9596252996741819,1.4124369477757401,-1.32326460770458,-0.04940193934520719,1.468397865196986,0.13690110624146345,1.8965262433767751,1.7772013310094275,1.4928422409261959,2.074722616115968,2.8640484641506063,2.7571992238211758,-0.24089684931330285,-0.13506662517533885,0.11795271018477126,1.8076699890420813,-0.49481168574665413,-0.5500361494078629,1.1710517634630144
-0.8477104082904359,0.07690871656454842,1.899718579128419,1.424579755384698,-1.4530625849824907,-0.20842715239979134,1.4973169869906682,-0.18595832703711535,1.79544081791282,1.6465134292484602,1.5032331340577008,2.10240014755281,2.841072609759351,2.010460827736892,-0.24089684931330285,-0.1644016911382053,-0.685378194922131,0.6350859440544091,-0.13338832129166367,-0.812241728852995,1.2040430907460606
-1.0849164374367783,-0.17291796003109045,2.2271295578234644,1.5544386316924843,-1.5003086591552808,-0.19398054479276794,1.0153613233107774,0.5241920906023703,1.948555203557267,1.7320650189362468,1.4126842752586324,1.9402655402855817,5.675874816505954,6.287879399537013,-0.24089684931330285,-0.20358450601556768,0.6515231138236109,-1.9370338965637104,-0.9128003403386892,-0.8466389032549132,1.1472458312684275
-1.1188030130291133,-0.048004621733271004,2.200462889081357,1.5281300839968386,-1.597158001909141,-0.37631222604758335,1.5340492976856877,-0.5555885875557621,1.8339286988629941,1.8459238275202035,1.4799917482092289,2.273350779586499,4.037336938160141,2.411960751624249,-0.24089684931330285,-0.20418944925928395,-1.4887091000288923,-1.0292268939926092,-0.1724876305909821,0.2205480076385033,1.1810512973729568
-1.0849164374367783,-0.17291796003109045,2.1641485726593954,1.5490677947822935,-1.6192042375359197,-0.35139274586563013,1.166846061275276,-0.3627343129145739,1.7907025343841088,1.9163322881515716,1.2935668369832818,2.322738726709632,4.5154543482358305,2.08758958400713,-0.24089684931330285,-0.21027024025348237,-0.9531551632910984,-2.088335063658894,-0.20174757399607485,-0.6178102430387614,1.2115232059653367
-1.5593284957294642,-0.17291796003109045,2.370156464063597,1.549368260436979,-1.9028986837531197,-0.7259653254332086,2.297198637845165,-1.1829280710775874,1.8422441759684773,1.8495066710520418,1.6015336752892249,2.3741144335144653,3.087064488188728,2.079402471181765,-0.2331546032700993,-0.1922376031643986,-1.7564860683978598,-0.4618475173856712,2.7038857698482697,2.8552112410125603,1.2471641658226322
-0.8815969838827711,-0.006366842300664032,1.7171299831660263,1.336768442856483,-1.2963211387814908,-0.050060375809171026,1.250447418270224,-0.1906197903055134,1.8130422101508838,1.7829131255956354,1.516450816479656,2.0776185327336103,2.9991575039990495,2.243159823784007,-0.24089684931330285,-0.1538737050203026,-0.14982425818419617,1.1772484594786972,-0.6116818151274693,-0.4641889641420582,1.1818133492496083
-1.423782193360125,-0.9223979898180056,1.8892243872152095,1.528604778598162,-1.6163760563690153,-0.3726095571647487,1.2939861365713248,-0.7354534007606508,1.991721797341346,1.6589639253130413,1.60648005041675,2.037877460086058,5.438024461545511,4.9167513601341675,-0.24060518846554546,-0.17754332674380577,0.11795271018477126,-0.04576930787391659,1.2953038333902245,-0.4861973257297263,1.3211602580590052
-0.7460506815134317,-0.08964240116587797,1.5786445428407183,1.179954182043066,-1.2900308806644585,-0.042585083254590414,1.1545997521913134,-0.4833444328942664,1.9588590023696262,1.7322058439218495,1.4023312072382452,1.9546166176211328,4.620808363481083,6.1987066063300915,-0.24059803190988333,-0.17207971554976353,0.6515231138236109,1.1520315982962264,-0.037613084307764305,1.03937565929095,1.1741226205929782
-1.1188030130291133,-0.048004621733271004,1.9693362800180048,1.4218140043547134,-1.4112405949378635,-0.23489970248660766,1.3116002163187157,-0.6088972745850373,1.8698782279456592,1.8153909588008827,1.4838498646445109,2.2816284437346184,4.7195167754841325,2.2956043728249336,-0.24089684931330285,-0.2018225709037086,-0.9531551632910984,-0.8148835739409799,-0.5698608221587584,-0.4680513587253244,1.1673773786299282
-1.0510298618444442,-0.4643824160593348,1.8277691870821764,1.433775280801565,-1.334579978946022,-0.12761124616491096,0.9402680113414177,-0.6708516703763556,1.9488767061549228,1.7299646133306394,1.6446692695559002,2.108650272070088,4.617851437649807,5.161110850588937,-0.24089684931330285,-0.1963390904582775,0.11795271018477126,-0.6887992680284465,-0.5868547494603299,-0.2951909822817855,1.1880048847963323
-1.0510298618444442,-0.048004621733271004,2.137005855041808,1.5237242868241327,-1.4845541083142344,-0.3783499060210689,2.1528583410415063,-0.34990623976451846,1.6696603025215375,1.777472196372727,1.4134631778489335,2.1773468930877824,3.002673195375758,2.05360012490606,-0.23725701709994962,-0.20177061056437914,-1.4887091000288923,0.04248970626500018,0.37651800779350614,0.7270318256328521,1.174198486511688
-0.7799372571057668,-0.33946907776151536,1.7459858440520384,1.4447339589622314,-1.2348924200995144,-0.11553343065073948,1.0637825895216277,-0.18637469162500436,2.0894435441146606,1.6975575572498385,1.506694015396505,1.9032741755301479,5.754549560220447,4.617805468628097,-0.24085483039375832,-0.17462267580513754,1.4548540189305132,1.3537664877565307,-0.15491101220571965,-0.4104798168238085,1.2008601334018096
-0.8477104082904359,0.16018427542976088,1.9744398227202724,1.4229251034435846,-1.4451600396064452,-0.2235918095523404,1.8159941449446937,-0.02288707651710323,1.6588921954797815,1.5904916973008039,1.3224220456575788,2.193780051767331,2.8075576762900805,1.9198597362895802,-0.24089684931330285,-0.1972527400623635,-1.2209321316600659,0.4081341934116339,-0.10007904364674337,-0.021106717608872307,1.183169870835237
-1.2204627398061176,-0.17291796003109045,2.868309170458782,1.5703153615433354,-1.7004262407412576,-0.37566297980743557,2.352547101673753,-1.9999065886292215,2.151149391562255,1.7681582578579906,1.5466899050286491,1.8843313736880687,6.1787635090533755,5.070260341651677,-0.22178023229336552,-0.1316053343914439,1.4548540189305132,0.1559655815863878,1.5614977727624946,2.528292333455344,1.3403440530688906
-0.915483559475105,-0.13128018059848345,1.7466170580580078,1.4406411465046245,-1.2452788956201304,-0.03934472202252772,1.4133969182254886,-0.5656803655518485,1.829599061002775,1.6001461554693317,1.4900395173371754,1.968864605387636,4.65719253985655,4.1706880381039015,-0.24089684931330285,-0.16360220552318608,0.11795271018477126,0.6098690828719383,-0.6559737133244902,-0.5015011533238001,1.1708026523910429
-0.7460506815134317,0.2850976137275803,1.8428950946308333,1.3206058531493383,-1.286756875866599,-0.06345658369005894,1.348429402321267,0.2192530265999984,1.6757165002689807,1.8326698878129357,1.5218708279586388,2.0926924310479635,2.512906247984645,1.7527754571152698,-0.24089684931330285,-0.1616961038266868,-0.685378194922131,1.1898568900700222,-0.7358392709726735,-0.8213511500399436,1.1557031431177778
-0.9832567106597753,-0.08964240116587797,2.0143508959900718,1.5440276784925626,-1.4098896154911116,-0.16519272495283208,0.9944105169993347,-0.11781171228070487,1.9027549319432586,1.7766161261585782,1.5090596787450772,2.205399112243673,4.619156200106965,4.053778182819779,-0.24089684931330285,-0.19847195462951067,-0.14982425818419617,-1.2687870752265304,-0.8534691115132377,-0.8051728180119226,1.1522654140349635
-0.8815969838827711,-0.08964240116587797,1.9368071349981348,1.4997161845105946,-1.3363287956428964,-0.13613570471326947,1.039382565411966,-0.31668601849571093,1.8786974423452067,1.8016687240227134,1.5152867687873879,2.2183471613200116,4.827330670665194,3.0426242902169043,-0.24089684931330285,-0.1974388219614775,-0.41760122655316356,-1.0418353245837553,-0.8219742896479123,-0.7564191958193731,1.149773173964725
-0.8815969838827711,-0.006366842300664032,1.7962095569357348,1.355417183951255,-1.2768525902445818,-0.11007153735114311,1.2009148315631,-0.6359097666715108,1.8606045852606414,1.708668238451532,1.5281330818438623,2.1423679878003776,4.652097313444106,2.6632475065252876,-0.24089684931330285,-0.18382780808686078,-0.41760122655316356,-0.2727210585166918,-0.7797697531810759,-0.7207102647665341,1.1609797609619164
